Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.24299068135373733,0.0709787394632311,-70.78952202290311,0.034884969320367366,0.0348626518731608,-0.06397439252880298
MOS2,0.305510352639591,0.0622297422412563,-79.63088919783074,0.012692900894976714,0.011646138421972,-8.246834050512259
