Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.2803624210988774,0.07592898453859721,-72.91755997790489,1.2389256112715776,0.37556271868593555,-69.68641900134142
MOS2,0.39967724330285015,0.10184890491997495,-74.51721191871805,0.43385475348023805,0.11119998487479546,-74.36930586036311
