Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.2269168461070341,0.10374734967070467,-54.27957357482035,2.145975007730372,2.1611580848693848,0.707514164159388
MOS2,0.23790420679485097,0.08788858354091644,-63.05715450559295,1.2717706035165226,1.2355351342874414,-2.849214247356237
