Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.4556034926105948,0.0786805718260652,-82.73047219738642,0.08966273332343382,0.0893202229019473,-0.3819986395585374
MOS2,0.48195890118094054,0.0686600478913854,-85.75396206540678,0.03855396807193756,0.0368978216258042,-4.295657565112811
