Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.21280618537874782,0.07097873946323115,-66.64629867928663,0.1024371425018591,0.03486265187316081,-65.96678604879271
MOS2,0.2704663776299533,0.06222974224125638,-76.991690136658,0.051985782516353274,0.011646138421972008,-77.59745480736304
