Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
    MOS1,0.41360527802916136,0.009755997425493,-97.64122994948697,0.0020307835109312743,0.002004966201425,-1.2712979678683278
MOS2,0.42416595711427574,0.015717820264399,-96.2944173145502,0.0031257918967372354,0.0030981636202127,-0.8838808672251808
