Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.3944641334169051,0.009755997425493072,-97.52677199293502,0.09064832110615338,0.0020049662014250368,-97.78819268028458
MOS2,0.38966337898198294,0.01571782026439905,-95.9663080719921,0.0749707809265922,0.003098163620212718,-95.86750520413241
