Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.20937097160255208,0.10083119220593396,-51.840892061512065,2.119879792718326,2.1363212922040153,0.7755864055200137
MOS2,0.23847508430480957,0.08851855423520594,-62.88142449210126,1.273946663912605,1.236426293849945,-2.9452072936417544
