Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.21750256156220155,0.1012172400951385,-53.463885956951216,2.1094269962871777,2.1655180314007927,2.6590650073380773
MOS2,0.2341200910946902,0.0862756737453096,-63.14896626688253,1.2612917773863848,1.2502138684777653,-0.8782986702390807
