Test Set,Full Model Scaled Loss,Specialized Model Scaled Loss,Scaled Improvement (%),Full Model Unscaled Loss,Specialized Model Unscaled Loss,Unscaled Improvement (%)
MOS1,0.18959562480449677,0.10121724009513855,-46.61414776870003,4.321840005762437,2.1655180314007927,-49.89360946926671
MOS2,0.19796781504855437,0.0862756737453096,-56.419343354297624,2.847771504346062,1.2502138684777653,-56.09851890961829
